state,city,zip
"Kelantan, MY","Pasir Mas, KTN","17040, KTN"
"Kelantan, MY","Pasir Mas, KTN","17050, KTN"
"Kelantan, MY","Pasir Mas, KTN","17060, KTN"
"Kelantan, MY","Pasir Mas, KTN","17070, KTN"
"Kelantan, MY","Rantau Panjang, KTN","17200, KTN"
"Kelantan, MY","Tanah Merah, KTN","17500, KTN"
"Kelantan, MY","Tanah Merah, KTN","17507, KTN"
"Kelantan, MY","Tanah Merah, KTN","17509, KTN"
"Kelantan, MY","Tanah Merah, KTN","17510, KTN"
"Kelantan, MY","Jeli, KTN","17600, KTN"
"Kelantan, MY","Kuala Balah, KTN","17610, KTN"
"Kelantan, MY","Ayer Lanas, KTN","17700, KTN"
"Kelantan, MY","Kuala Krai, KTN","18000, KTN"
"Kelantan, MY","Kuala Krai, KTN","18050, KTN"
"Kelantan, MY","Dabong, KTN","18200, KTN"
"Kelantan, MY","Gua Musang, KTN","18300, KTN"
"Kelantan, MY","Temangan, KTN","18400, KTN"
"Kelantan, MY","Machang, KTN","18500, KTN"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50000, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50050, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50088, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50100, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50150, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50200, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50250, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50300, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50350, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50400, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50450, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50460, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50470, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50480, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50490, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50500, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50502, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50504, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50505, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50506, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50507, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50508, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50512, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50514, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50515, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50519, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50528, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50529, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50530, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50532, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50534, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50536, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50540, KUL"
"Kuala Lumpur, MY","Kuala Lumpur, KUL","50544, KUL"
